Date,Close,High,Low,Open,Volume
2020-01-06,123.38257598876952,123.46819103023452,122.31228998284688,123.29694788228984,7731300
2020-01-07,124.13599395751952,124.53842236428316,121.05357945263889,123.3054513363273,7382900
2020-01-08,124.118896484375,124.99224019946624,123.04004014865748,124.04182598538743,6605800
2020-01-09,124.48706817626952,125.03505392485197,124.14458198278456,124.80386855849366,6112700
2020-01-10,124.20450592041016,125.16347767351084,124.06750622282142,124.79530568437764,5042600
2020-01-13,124.75251007080078,124.82956751269644,123.9134096629086,124.56413872504774,4593200
2020-01-14,125.45464324951172,125.53170070333786,123.92198643222714,124.1959859102946,7037500
2020-01-15,125.87413787841795,126.20806644640268,125.21485138842836,125.35183800900506,4960300
2020-01-16,126.8930892944336,127.44107513364656,125.18063191376643,126.22523196117444,6476000
2020-01-17,127.72360229492188,127.9291018359406,126.66187426383996,127.07287334587744,9083600
2020-01-21,127.80924224853516,128.57984273520773,127.14994259170837,127.218442445081,9543900
2020-01-22,126.93587493896484,127.73216117159298,125.00936081678832,125.60871815290788,10305300
2020-01-23,127.1756591796875,127.38115878953562,125.66013058646664,126.75610237562798,8671900
2020-01-24,126.99585723876952,127.53527247881532,126.66191547657876,127.21847201521588,9051900
2020-01-27,127.36405181884766,127.97198010050622,125.86565120921416,126.31089390570986,7587100
2020-01-28,128.00619506835938,128.92236608018894,126.85028105745572,127.11572293822894,7336600
2020-01-29,128.89666748046875,129.4532239949047,127.68939489856652,127.9633812988162,6288600
2020-01-30,128.7425537109375,128.87098279577432,127.6208961533168,128.45999665928275,6470600
2020-01-31,127.4667510986328,128.43429362474305,127.26982217327824,128.2202364687018,8651700
2020-02-03,128.57984924316406,128.8538486705228,127.78356290429984,127.93767778343027,5765200
2020-02-04,129.8042449951172,130.7889025378103,129.46174575830352,129.7100593381197,6541400
2020-02-05,131.8506622314453,131.8763480472472,129.55596252137673,129.90701942401992,5979900
2020-02-06,131.45677185058594,132.28731461212183,130.7803570260933,132.07325746873653,6201200
2020-02-07,130.0525360107422,131.39682092015408,129.76142147947138,131.29406462411043,5700300
2020-02-10,130.02682495117188,130.06963897745797,129.19628248824637,129.87269706954325,4835600
2020-02-11,130.13824462890625,130.47217340146278,129.75293114401885,130.39510286547502,3715300
2020-02-12,129.3675994873047,130.27519987741263,129.22204216672267,130.03545687115823,5166800
2020-02-13,128.5113525390625,129.32476712834492,128.33155184233263,128.5712948146472,5480200
2020-02-14,128.5456085205078,128.98228041880364,127.70649505553014,128.91378056053944,5716300
2020-02-18,127.69792175292967,129.06789261954572,127.62942190309784,128.83670725948954,7230700
2020-02-19,127.52667236328124,128.22877292561796,127.21842958676494,127.75785771192096,6115200
