Date,Close,High,Low,Open,Volume
2020-01-06,119.04557037353516,119.0800262817841,117.55567429819558,117.60734501949032,10259000
2020-01-07,117.021728515625,118.72692806054702,116.97005779321508,118.22742250878623,10531300
2020-01-08,117.93463134765624,118.48580770763338,116.78060789724805,116.86672140097762,9695300
2020-01-09,118.365234375,119.04558753861151,118.02074094823168,118.8905753523762,9469000
2020-01-10,117.18537902832033,118.20160509959985,116.96145500909668,118.16716232645516,10190900
2020-01-13,118.15851593017578,118.1585159301758,116.91836611095546,117.28869483192616,12355200
2020-01-14,119.53648376464844,121.224455534083,118.58053587545018,118.79583933571033,24906000
2020-01-15,117.7451629638672,119.36424926669925,117.254264743552,118.71833885538828,16293400
2020-01-16,118.20160675048828,118.76139052420388,117.84850590068928,118.37384690077916,10783800
2020-01-17,119.01973724365234,119.09724332704717,118.2618780819938,118.45133301659924,14697700
2020-01-21,117.84848022460938,118.90778254321228,117.71930342530572,118.14991027775557,8474200
2020-01-22,117.71068572998048,118.33076066381828,117.45233212511351,118.19297645491544,7549100
2020-01-23,117.5901336669922,117.76238695039866,116.02273128842128,116.87533773339348,9345700
2020-01-24,114.6706085205078,117.4953886422471,113.95581265367856,117.44371791848396,15166400
2020-01-27,113.70604705810548,114.48975470169808,111.70803804950776,112.1903156329252,12860500
2020-01-28,115.7729721069336,116.2380349471848,114.0936077195388,114.40364523267942,13062800
2020-01-29,115.60074615478516,116.72893433965086,115.13569639852771,116.10025182844367,9326000
2020-01-30,117.03035736083984,117.2370534294226,114.27447548514304,114.27447548514304,9048900
2020-01-31,113.99026489257812,116.1174641380798,113.2237850972288,115.82465458504306,12785200
2020-02-03,114.86004638671876,115.6093111074214,114.24859212826436,114.24859212826436,10021100
2020-02-04,116.51360321044922,117.64180426876642,116.3327556807815,116.7375271971908,9157100
2020-02-05,118.49439239501952,118.6149617899872,117.13367314262511,117.61596386357432,10150700
2020-02-06,118.51162719726562,119.09724625206997,118.081020313058,119.0541960765126,8992300
2020-02-07,118.13267517089844,118.56328199727383,117.38342349815002,117.7537390611157,6379800
2020-02-10,118.62361145019533,118.71834550813954,117.77100492869724,117.94324508648263,5960700
2020-02-11,118.84750366210938,119.55370528144304,118.65803557599936,119.07141451793048,6578600
2020-02-12,118.84750366210938,119.95846367513666,118.6752635313947,119.364237195333,7958000
2020-02-13,118.74417877197266,119.14032981375568,117.46957271655222,118.63221675790804,7447500
2020-02-14,118.3824462890625,119.01112863873333,117.93461146549213,118.70969857379426,6627600
2020-02-18,116.8150405883789,118.59775948166217,116.3069275946616,118.27910143623076,8996400
2020-02-19,118.40828704833984,119.18337419197935,117.41788331915674,117.9087814802533,7071200
2020-02-20,118.40828704833984,119.15753882993,117.58151603952226,118.13269233170752,7422800
2020-02-21,116.96145629882812,117.91740424237548,116.19497646236807,117.59875930822004,9772800
2020-02-24,113.8180160522461,114.71367259927467,112.64676478854444,113.19794108081116,13618400
2020-02-25,108.7368621826172,113.8783033309296,108.15984391140708,112.819013978421,20797200
2020-02-26,109.06411743164062,111.0535192494826,108.80575065791622,109.31387022743024,24825600
2020-02-27,104.52552795410156,108.18568683810918,104.46524324706893,105.85179807935974,23005500
2020-02-28,99.99552154541016,102.04520775143156,97.02433695875884,101.2098294252407,45931400
2020-03-02,104.65470123291016,104.70637853043168,98.57453372459528,100.44336614987904,27355400
2020-03-03,100.72756958007812,105.88623862359955,100.10749456619465,104.18103890596016,32547700
2020-03-04,103.21646118164062,103.50927725788338,98.78120928886692,101.90741924169296,25795900
2020-03-05,98.15253448486328,100.27111957203772,96.95544786939324,99.616595266642,25025600
2020-03-06,93.07997131347656,95.0090880174884,90.44465312054884,91.51256275949096,38159400
2020-03-09,80.47180938720703,85.45823744641267,80.09287326060587,83.1674058745624,40352000
2020-03-10,86.72423553466797,87.22374116457159,81.4536107670547,85.26017455933994,31102700
2020-03-11,82.64208221435547,86.16445036093992,81.4277740737837,84.14059250908632,38127000
2020-03-12,75.82988739013672,83.50329991018141,74.33998443506563,77.15615102922341,49725200
2020-03-13,89.48872375488281,89.55761586114849,79.231664857032,82.6679058735805,38543300
2020-03-16,76.09684753417969,80.93687117829703,72.81562524672829,73.37540892822732,38589700
2020-03-17,80.74739074707031,83.91665712741464,75.35619165305525,78.27570529545625,35239800
2020-03-18,72.24723815917969,78.18961576277745,69.2071539493216,75.5026258577874,41525600
2020-03-19,73.4615478515625,75.88155679327559,66.23596380013804,70.24060315435692,32175100
2020-03-20,71.91136169433594,77.04419582441287,71.0329263946167,74.32276327757187,30150800
2020-03-23,68.06172943115234,72.12665984947802,67.25218631056741,71.2051612939242,32536600
2020-03-24,76.15714263916016,77.59536822233999,71.39463099858693,73.11705873524504,34363200
2020-03-25,78.99916076660156,81.94451098226327,72.80703018779049,76.85473323945136,38111700
2020-03-26,84.5022964477539,84.88984001131409,80.55793585230415,81.02299207090012,29826300
2020-03-27,78.482421875,81.67752471796125,77.98292279685162,80.2565270116302,30041500
2020-03-30,80.52347564697266,81.03158854265115,76.90638097339897,78.06901807772347,21656900
2020-03-31,77.53507995605469,81.10050468166541,76.94084031160621,79.27473556974383,23379300
2020-04-01,72.65198516845703,74.54665259967952,71.69603747646111,73.28928143960803,28029600
2020-04-02,75.36483001708984,75.70931689023047,71.44630415487875,71.9199744267647,24018000
2020-04-03,73.13720703125,76.12186655925039,72.02339275028987,74.8340223237619,21199400
2020-04-06,77.84479522705078,79.17614379502406,76.31330621189146,77.43581748105784,26820800
2020-04-07,78.87156677246094,82.230396184764,78.64532255371897,82.186885383108,22563800
2020-04-08,82.0563735961914,82.5436627520115,78.7932623445743,80.1420110119526,22903300
2020-04-09,89.41796112060547,90.83632456944616,84.31010138471451,84.33620521524264,42055900
2020-04-13,85.44133758544922,89.72253947994454,84.66689277018227,89.72253947994454,26911900
2020-04-14,83.10057067871094,88.75663046312582,81.48206688621916,87.90386775916525,46151300
2020-04-15,79.0020980834961,80.08109832437056,78.42778732764596,79.3153572887204,30118600
2020-04-16,75.99132537841797,78.81065123126064,75.74768083591273,78.51479904073739,32449600
2020-04-17,82.8221206665039,83.27460253853728,79.15003147556845,80.05500185845253,30191900
2020-04-20,79.80265045166016,82.4131395340389,78.71494666733568,80.4639762113982,23679400
2020-04-21,77.4880142211914,79.51548887190644,76.86149582796135,77.1138438829466,23035000
2020-04-22,77.74037170410156,79.9418900238646,77.6011490539529,78.9150972535988,16662400
2020-04-23,77.78388214111328,79.42848993588875,77.67076332348744,78.08843791073505,16638800
2020-04-24,78.93247985839844,79.27184287547384,77.00071706038995,78.87156871786738,15809200
2020-04-27,82.3348159790039,83.21367572796059,79.65471265398003,80.00277914170532,22870200
2020-04-28,82.91785430908203,85.58925513790584,82.69161001225261,85.11066270977025,20238900
2020-04-29,85.15415954589844,86.53771565656344,84.64075987647723,86.21575956578394,20462600
2020-04-30,83.32682037353516,84.26659147669542,82.27392381845198,83.18759109080469,19127600
2020-05-01,81.1427001953125,81.56907820878375,79.915767171947,81.36024094650637,18547700
