Date,Close,High,Low,Open,Volume
2020-01-06,182.01524353027344,182.0344891694544,180.06222953687117,180.8703702210125,10109500
2020-01-07,181.53421020507807,182.89074154153184,181.4476268466122,182.4000731499812,4392300
2020-01-08,184.6416931152344,185.1996991652428,181.64001957185693,182.3038546085932,5712000
2020-01-09,185.92127990722656,186.5658693877224,185.2189681867046,185.6807607870361,6748000
2020-01-10,186.42156982421875,187.1912339697753,185.78659580312532,186.16180505556736,6586400
2020-01-13,187.92239379882807,188.18215854946104,186.9122105953637,187.06614634982185,11290500
2020-01-14,188.61508178710932,189.4809446779581,187.73958873695108,189.27891685414983,6236500
2020-01-15,192.222900390625,192.5596183798939,188.8748780589073,189.5290830758572,10831100
2020-01-16,193.3292236328125,193.85836851764373,192.2035961578727,193.37733038236425,9983700
2020-01-17,196.93702697753903,196.9851337313241,192.3960254064904,194.10852014437265,12518900
2020-01-21,199.42881774902344,200.4871076995568,196.0711803861995,196.3886673713595,14861700
2020-01-22,200.01568603515625,202.1611270663784,199.42881881945985,199.64047681070252,8065000
2020-01-23,198.68804931640625,200.49674321241983,197.5143147740355,200.0157049468621,8520800
2020-01-24,197.22564697265625,200.10226047432005,196.4656131338192,199.5538699216459,7812900
2020-01-27,194.04119873046875,195.619003498343,191.5494242843961,192.41528720476904,7198900
2020-01-28,195.1572265625,196.10967291523016,194.1277976469813,194.7146649072017,7215700
2020-01-29,197.09097290039065,198.11077154079305,194.8300874767656,196.55221246245128,7041700
2020-01-30,200.3139495849609,200.5929453038277,195.6093962031696,196.2636011605796,8571900
2020-01-31,191.4243621826172,196.244360157818,190.7412814090656,193.84879907055904,16699600
2020-02-03,193.1945953369141,194.58960343940493,192.2710100426281,192.35759341144427,10885900
2020-02-04,195.8402862548828,197.1487108571252,194.56072277268,195.78256401480365,10205900
2020-02-05,195.1186981201172,197.80289930143164,192.36715922937137,197.7066857963928,8672400
2020-02-06,195.3400421142578,196.8697551881736,194.80128152374976,195.3496722763116,7001200
2020-02-07,195.0514068603516,196.10006678645263,193.4639717298963,194.32021928021825,5691100
2020-02-10,198.17811584472656,198.31280594871248,194.2047357569608,194.31056474438688,6239500
2020-02-11,196.20590209960932,199.79444366962213,195.9172761866049,199.6308924109485,10231900
2020-02-12,199.57313537597656,200.2562014148912,197.22566655691872,197.22566655691872,7355800
2020-02-13,199.8236541748047,200.85457403889063,198.52297861243977,199.07214881840247,9495300
2020-02-14,202.6080780029297,203.08018354456505,200.41136781570827,200.6811382105331,6548800
2020-02-18,203.4848022460937,203.77384610282792,201.71202148681672,202.32864152053835,7651500
2020-02-19,205.5177459716797,206.3463306090461,203.9858324786108,204.75661127871163,5927500
2020-02-20,203.7257080078125,205.8838858825937,200.67151018008715,204.3808751864395,8531900
2020-02-21,201.1821136474609,202.54060950642585,199.8428912996436,202.23229213359065,9231500
2020-02-24,191.5281524658203,196.3262425894918,186.9227680606312,190.6610355381787,13316800
2020-02-25,181.5177154541016,192.5879894203532,180.8625630070099,191.52816669548923,18539000
2020-02-26,180.37120056152344,186.4410489723378,180.1977683404634,183.0592750261941,14214700
2020-02-27,173.43418884277344,179.53295428049222,173.42455943752444,175.46711065534635,17536600
2020-02-28,175.12026977539062,175.66945463128795,166.6610059036576,167.441414108242,22659000
2020-03-02,185.30416870117188,185.4101509788392,176.41134558920936,179.5137198612342,17434500
2020-03-03,178.94525146484375,186.95168358136755,177.76018766347457,186.1423724341585,15226400
2020-03-04,187.1925506591797,187.3852563902567,179.36918018282225,183.4061212059244,10789100
2020-03-05,180.1303253173828,184.90912742633884,178.8585380891295,184.25397500066865,10106900
2020-03-06,177.62530517578125,179.19576576261704,173.40530245607363,176.83525282858812,15183200
2020-03-09,164.8785858154297,173.01027299542343,162.1615940177333,164.95566516090142,20486400
2020-03-10,175.9295654296875,175.9391948337705,165.6011695199148,172.91390069573433,16119400
2020-03-11,166.63211059570312,172.20096525213344,163.98256846084368,171.16041603136807,14598200
2020-03-12,154.2322540283203,165.71681277757713,151.25513574570624,152.7099699142208,27467700
2020-03-13,169.40687561035156,169.87898104608144,156.2844232722804,162.55660559701977,19948900
2020-03-16,146.45703125,159.2711818517145,142.57424933771986,145.61881727282926,23692000
2020-03-17,152.12225341796875,157.7200108717833,143.7978745354303,150.0604285352983,22298000
2020-03-18,143.0559539794922,145.1755840390207,134.69304538238083,143.03669517357744,22787500
2020-03-19,146.6882781982422,151.5056272359513,136.30207484905196,141.55298235987837,19362800
2020-03-20,141.46627807617188,152.47873126772862,140.34864953577207,149.1644073742063,18692100
2020-03-23,130.78138732910156,138.11339261215136,129.03749475682153,136.1671796279736,30344100
