Date,Close,High,Low,Open,Volume
2020-01-06,211.4400329589844,211.61904357143484,205.3932044046948,205.5722150171452,17058900
2020-01-07,211.89752197265625,213.4092329574165,210.5946718851831,211.65884114779743,14912400
2020-01-08,214.04574584960932,215.06018490745885,211.4499855850337,211.83785711075024,13475000
2020-01-09,217.1089324951172,217.1884978267485,215.0999496041477,216.353069432387,12642800
2020-01-10,216.87022399902344,218.6803010443427,216.23371655819852,218.00400335222812,12119400
2020-01-13,220.69921875,220.75888895003612,218.0139535196332,218.40182499540248,14463400
2020-01-14,217.86477661132807,221.1666695269684,217.4371300336889,220.4008665018652,13288900
2020-01-15,219.943359375,220.47046638472372,218.9388755815808,219.4063123902844,10036500
2020-01-16,220.5599975585937,221.41530589094376,219.1875221664301,221.3556356870297,10015300
2020-01-17,220.927978515625,221.0771540285044,219.3267622500664,220.81857808100168,15905900
2020-01-21,220.2318115234375,221.15673009927173,217.9244623086292,220.9478843710997,14275800
2020-01-22,220.1124725341797,221.5346630870242,220.07268227819824,221.09706132444552,12212800
2020-01-23,218.5609588623047,220.2815307109832,218.0736420706453,219.54556277235875,11195000
2020-01-24,216.7509155273437,220.56996073490365,214.9308982388496,219.59531189220627,11905800
2020-01-27,213.69761657714844,214.8811261002478,211.3405526810645,211.93728501767163,13810700
2020-01-28,216.6016998291016,217.546528633201,212.35500848824736,214.96070853609652,13413800
2020-01-29,222.0120391845703,222.9767480191423,217.25812037167609,220.2318122115516,33181300
2020-01-30,208.3867645263672,210.27639170631707,203.63284630052468,205.40313307874047,48775500
2020-01-31,200.8083648681641,207.55137137594045,199.96299647294293,207.29278024653664,31359900
2020-02-03,203.075927734375,204.02074143388248,201.39514606260624,202.33001978599492,15495600
2020-02-04,208.6851501464844,209.45095320519724,204.0804069938506,205.49265752288923,19628900
2020-02-05,208.963623046875,211.56932325372964,207.5712676330296,211.35052237790595,12538200
2020-02-06,209.6995849609375,210.0377262408998,208.19781397695627,209.3216534271353,10567500
2020-02-07,211.1715087890625,211.6588407648269,208.7845943160437,209.15258587959465,12242500
2020-02-10,211.89752197265625,212.6334899255541,209.51062267085427,210.3659310361815,11856400
2020-02-11,206.0595245361328,209.70949832265865,205.3832268865009,209.04315582299097,25030800
