Date,Close,High,Low,Open,Volume
2020-01-06,5.900805950164795,5.906033166396497,5.756683859907929,5.782819941066442,262636000
2020-01-07,5.9722442626953125,6.018044830947195,5.884127936555174,5.929181691904879,314856000
2020-01-08,5.983445167541504,6.02476533080806,5.927936984247167,5.968012301157384,277108000
2020-01-09,6.049159526824951,6.121594208507884,5.995393743948689,6.069819610250797,255112000
2020-01-10,6.081518173217773,6.186809770808669,6.0673301525191965,6.156442070101162,316296000
2020-01-13,6.27218770980835,6.297328193460846,6.142004414452742,6.164656154968752,319840000
2020-01-14,6.155198097229004,6.254764452254112,6.142005193176182,6.229374711253073,359088000
2020-01-15,6.112633228302002,6.190295129500702,6.086745927902435,6.167892639740698,263104000
2020-01-16,6.196269035339356,6.202243064141345,6.142752030283496,6.166150111937192,284192000
2020-01-17,6.204980850219727,6.22290293601468,6.157437875586734,6.2154352815743295,253792000
2020-01-21,6.171627521514893,6.205231260603184,6.137525748796518,6.168391489844118,217916000
2020-01-22,6.225641250610352,6.312263957542838,6.198011544974662,6.216929224037822,239240000
2020-01-23,6.294093608856201,6.302556856728064,6.176854409583799,6.265717562698596,244516000
2020-01-24,6.2348504066467285,6.459372829803873,6.1805865955994514,6.409589421091371,373512000
2020-01-27,5.978965759277344,6.029993548666782,5.780579376647325,5.930177934070112,470536000
2020-01-28,6.1723737716674805,6.204732661114455,5.991660220223614,6.044928449138789,310976000
2020-01-29,6.111886501312256,6.194028800283632,6.072059486118129,6.15793584965853,258848000
2020-01-30,6.118607044219971,6.132048727515974,5.95905209854601,6.014062253902679,290504000
2020-01-31,5.8851237297058105,6.084754469065642,5.843306003914953,6.07280641176259,370420000
2020-02-03,5.982201099395752,6.001616335657508,5.860729821377482,5.866952629165491,255564000
2020-02-04,6.151463508605957,6.170630439804868,6.07405087000954,6.124083060037123,271544000
2020-02-05,6.241820812225342,6.282642946634666,6.158433663355791,6.272437294339877,208220000
2020-02-06,6.328693389892578,6.328693389892578,6.195025718948214,6.276172442998156,218284000
2020-02-07,6.262480735778809,6.31077052362845,6.237090995388067,6.28861681432532,189752000
2020-02-10,6.545747756958008,6.546494095154397,6.280153909329865,6.285132345924866,529608000
2020-02-11,6.668213844299316,6.782964286037224,6.5920455721697655,6.654025822930016,638556000
2020-02-12,6.783959865570068,6.790431927775322,6.682153073689096,6.720984022611155,374644000
2020-02-13,6.740151882171631,6.807359362526985,6.698582927043743,6.72596385787813,528016000
2020-02-14,7.213340759277344,7.342279230927972,7.1190016154884255,7.150364912026992,1041924000
